id,text,created_at,lang,retweet_count,reply_count,like_count,cleaned_text,sentiment,sentiment_score,date
1912943672926310603,RT @saiyedida: Aa prediction table ela veyyalo nerpinchandi ra😐🫠 @arshadahmed333 @dhanarajvineeth #srh #rcb #csk #ipl2025 https://t.co/1RtE…,2025-04-17 18:58:07+00:00,fr,3,0,0,RT Aa prediction table ela veyyalo nerpinchandi ra srh rcb csk ipl2025,Neutral,0.2242930829524994,2025-04-17
1912943645680189857,"RT @MumbaiCricAssoc: मुंबईचा राजा, रोहित शर्मा! 👑

𝐇𝐢𝐭𝐦𝐚𝐧 completes 𝐂𝐞𝐧𝐭𝐮𝐫𝐲 𝐨𝐟 𝐒𝐢𝐱𝐞𝐬 at Wankhede in the #IPL 🙌

#RohitSharma #MIvSRH #TATAI…",2025-04-17 18:58:00+00:00,und,427,0,0,RT मबईच रज रहत शरम 𝐇𝐢𝐭𝐦𝐚𝐧 completes 𝐂𝐞𝐧𝐭𝐮𝐫𝐲 𝐨𝐟 𝐒𝐢𝐱𝐞𝐬 at Wankhede in the IPL RohitSharma MIvSRH TATAI,Positive,0.6182275414466858,2025-04-17
1912943623538356723,"@healthcaree_ जय माता दी❣️🙏🚩

#IPL2025 #มายด์",2025-04-17 18:57:55+00:00,hi,0,0,0,जय मत द IPL2025 มายด,Neutral,0.2765543758869171,2025-04-17
1912943609604870515,"दासुन शानका पहले भी #GT के लिए #IPL खेल चुके हैं 

https://t.co/awqsGBzRCN",2025-04-17 18:57:51+00:00,hi,0,0,1,दसन शनक पहल भ GT क लए IPL खल चक ह,Neutral,0.24638959765434265,2025-04-17
1912943603694911505,"Suryadada checked Abhishek's pocket to ensure he doesn't carry another note.😂🤣😭😭

IPL teams are in fear of Abhishek note🤣😂
#IPL2025 
#AbhishekSharma 
#SRHvsMI https://t.co/zsNB5coFS4",2025-04-17 18:57:50+00:00,en,0,0,0,Suryadada checked Abhisheks pocket to ensure he doesnt carry another note IPL teams are in fear of Abhishek note IPL2025 AbhishekSharma SRHvsMI,Negative,0.5504262447357178,2025-04-17
1912943568617947205,"Back-to-back wins for the Mumbai Indians in IPL 2025...!!!

✅ Beat DC by 12 runs
✅ Beat SRH by 4 wickets

The boys are on a roll! 

#IPL2025 #MumbaiIndians #Mumbai #Srhvsmi #Hardikpandya #RohitSharma𓃵 #Bumrah #Munbai 
 #MIvSRH https://t.co/xNiwGSbcKT",2025-04-17 18:57:42+00:00,en,0,1,1,Backtoback wins for the Mumbai Indians in IPL 2025 Beat DC by 12 runs Beat SRH by 4 wickets The boys are on a roll IPL2025 MumbaiIndians Mumbai Srhvsmi Hardikpandya RohitSharma𓃵 Bumrah Munbai MIvSRH,Positive,0.23638394474983215,2025-04-17
1912943537622303125,"RT @RCBTweets: Long way to go but take a moment to appreciate this 𝗲𝘅𝗰𝗲𝗹𝗹𝗲𝗻𝘁 𝗲𝗰𝗼𝗻𝗼𝗺𝘆!🔝👌

#PlayBold #ನಮ್ಮRCB #IPL2025 https://t.co/d97hpuXAlO",2025-04-17 18:57:34+00:00,en,351,0,0,RT Long way to go but take a moment to appreciate this 𝗲𝘅𝗰𝗲𝗹𝗹𝗲𝗻𝘁 𝗲𝗰𝗼𝗻𝗼𝗺𝘆 PlayBold ನಮಮRCB IPL2025,Positive,0.3886733949184418,2025-04-17
1912943517888102672,RT @day6596: Peak Racism against Windies players by Aamer Sohail.What does he mean by that statement ? #PSL #IPL2025,2025-04-17 18:57:30+00:00,en,2,0,0,RT Peak Racism against Windies players by Aamer SohailWhat does he mean by that statement PSL IPL2025,Negative,0.418910950422287,2025-04-17
1912943495335002317,"शानदार जबरदस्त जिंदाबाद @mipaltan 
#MIvsSRH #SRHvMI #mivssHR #Hardikpandya #IPL2025 https://t.co/62KycEF1P3",2025-04-17 18:57:24+00:00,hi,0,0,0,शनदर जबरदसत जदबद MIvsSRH SRHvMI mivssHR Hardikpandya IPL2025,Negative,0.23873689770698547,2025-04-17
1912943478234919324,"Cup Tudichi pettandi vastunnam 💙🏆🔥
#MumbaiIndians #IPL2025 https://t.co/8OxYtLCPKz",2025-04-17 18:57:20+00:00,et,0,0,0,Cup Tudichi pettandi vastunnam MumbaiIndians IPL2025,Positive,0.2687201499938965,2025-04-17
1912943444374487094,"MIvsSRH मुकाबले में एक मज़ेदार घटना हुई, जहां ब्रेक के दौरान MI के सूर्यकुमार यादव SRH के अभिषेक शर्मा की जेब चेक करते हुए नजर आए, ये जानने के लिए क्या वह इस मैच में भी पिछली बार की तरह कोई पर्ची लेकर तो नहीं आए।  #IPL2025 #SuryakumarYadav #AbhishekSharma https://t.co/CWwJoEKOaO",2025-04-17 18:57:12+00:00,hi,0,1,1,MIvsSRH मकबल म एक मजदर घटन हई जह बरक क दरन MI क सरयकमर यदव SRH क अभषक शरम क जब चक करत हए नजर आए य जनन क लए कय वह इस मच म भ पछल बर क तरह कई परच लकर त नह आए IPL2025 SuryakumarYadav AbhishekSharma,Negative,0.2666241526603699,2025-04-17
1912943426850750920,"Purple Cap Leader after MI Vs SRH Match

Noor Ahmad Chennai Super Kings 7 Innings 12 Wicket

Kuldeep Yadav Delhi Capitals 6 Innings 11 Wicket

Khaleel Ahmed Chennai Super Kings 7 Innings 11 Wicket

#ipl2025 #ipl #cricket #SandeshNews https://t.co/FXKLauO3db",2025-04-17 18:57:08+00:00,en,0,0,1,Purple Cap Leader after MI Vs SRH Match Noor Ahmad Chennai Super Kings 7 Innings 12 Wicket Kuldeep Yadav Delhi Capitals 6 Innings 11 Wicket Khaleel Ahmed Chennai Super Kings 7 Innings 11 Wicket ipl2025 ipl cricket SandeshNews,Positive,0.3313594162464142,2025-04-17
1912943406034407890,"RT @IPL: Match 33. WICKET!  14.3: Will Jacks 36(26) ct Zeeshan Ansari b Pat Cummins, Mumbai Indians 128/4 https://t.co/8baZ67Y5A2 #MIvSRH #…",2025-04-17 18:57:03+00:00,en,5,0,0,RT Match 33 WICKET 143 Will Jacks 3626 ct Zeeshan Ansari b Pat Cummins Mumbai Indians 1284 MIvSRH,Negative,0.24349485337734222,2025-04-17
1912943393069736276,"RT @RCBTweets: Long way to go but take a moment to appreciate this 𝗲𝘅𝗰𝗲𝗹𝗹𝗲𝗻𝘁 𝗲𝗰𝗼𝗻𝗼𝗺𝘆!🔝👌

#PlayBold #ನಮ್ಮRCB #IPL2025 https://t.co/d97hpuXAlO",2025-04-17 18:57:00+00:00,en,351,0,0,RT Long way to go but take a moment to appreciate this 𝗲𝘅𝗰𝗲𝗹𝗹𝗲𝗻𝘁 𝗲𝗰𝗼𝗻𝗼𝗺𝘆 PlayBold ನಮಮRCB IPL2025,Positive,0.3886733949184418,2025-04-17
1912943365051883841,RT @cricbuzz: Rohit Sharma falls... but not before joining an elite list of six-hitters 😎😎 #IPL2025 #MIvSRH https://t.co/tGuc3Hps8p,2025-04-17 18:56:53+00:00,en,70,0,0,RT Rohit Sharma falls but not before joining an elite list of sixhitters IPL2025 MIvSRH,Neutral,0.29913443326950073,2025-04-17
1912943336966455364,"RT @IPL: Match 33. 14.5: Pat Cummins to Hardik Pandya 4 runs, Mumbai Indians 132/4 https://t.co/8baZ67Y5A2 #MIvSRH #TATAIPL #IPL2025",2025-04-17 18:56:46+00:00,in,6,0,0,RT Match 33 145 Pat Cummins to Hardik Pandya 4 runs Mumbai Indians 1324 MIvSRH TATAIPL IPL2025,Negative,0.2919785678386688,2025-04-17
1912943280817377467,"RT @ESPNcricinfo: Jacks of all trades 💪

Follow live 👉 https://t.co/9bZq8xsfkn #MIvSRH | #IPL2025 https://t.co/lGHhAR4p8N",2025-04-17 18:56:33+00:00,en,8,0,0,RT Jacks of all trades Follow live MIvSRH IPL2025,Positive,0.7044981718063354,2025-04-17
1912943267890823240,"2019 lo ban T20 series lo pant gaadu ilaney stumps ki mundhe ball ni pick chesukoni stumping chestadu daniki noball icchadu same ilaney......ee nakodukulu cricket ni ee madya chudadam start chesi enni kathalu thengutunnaro rules anni telisinattu 🙏🙏
#IPL2025",2025-04-17 18:56:30+00:00,et,0,0,2,2019 lo ban T20 series lo pant gaadu ilaney stumps ki mundhe ball ni pick chesukoni stumping chestadu daniki noball icchadu same ilaneyee nakodukulu cricket ni ee madya chudadam start chesi enni kathalu thengutunnaro rules anni telisinattu IPL2025,Negative,0.47606444358825684,2025-04-17
1912943249079386314,RCB aims to break their home jinx in IPL 2025 against the in-form PBKS! A thrilling clash awaits as Bengaluru seeks their first home win. #IPL2025 #RCBvsPBKS https://t.co/oFOzzKt97w,2025-04-17 18:56:26+00:00,en,0,0,0,RCB aims to break their home jinx in IPL 2025 against the inform PBKS A thrilling clash awaits as Bengaluru seeks their first home win IPL2025 RCBvsPBKS,Positive,0.394622802734375,2025-04-17
1912943234797773180,"RT @Sportskeeda: 🚨 𝑩𝑹𝑬𝑨𝑲𝑰𝑵𝑮 🚨

Sri Lankan all-rounder Dasun Shanaka has replaced the injured Glenn Phillips in the Gujarat Titans squad for…",2025-04-17 18:56:22+00:00,en,2,0,0,RT 𝑩𝑹𝑬𝑨𝑲𝑰𝑵𝑮 Sri Lankan allrounder Dasun Shanaka has replaced the injured Glenn Phillips in the Gujarat Titans squad for,Positive,0.39404794573783875,2025-04-17
1912943232444735629,"Wait… WHAT?!
Sanju Samson in CSK yellow?
Is this a dream, a leak, or just fan art genius?

Chennai fans, would you welcome the Kerala King to WhistlePodu land?

Let the debates begin!

#SanjuSamson #CSK #IPL2025 #WhistlePodu #XCRICBOX #YellowArmy #CaptainCoolVibes #CSKSamson https://t.co/5iQ6KF7IOu",2025-04-17 18:56:22+00:00,en,0,0,0,Wait WHAT Sanju Samson in CSK yellow Is this a dream a leak or just fan art genius Chennai fans would you welcome the Kerala King to WhistlePodu land Let the debates begin SanjuSamson CSK IPL2025 WhistlePodu XCRICBOX YellowArmy CaptainCoolVibes CSKSamson,Negative,0.7021738886833191,2025-04-17
1912943213931057227,"RT @IPL: Match 33. 14.6: Pat Cummins to Hardik Pandya 4 runs, Mumbai Indians 137/4 https://t.co/8baZ67Y5A2 #MIvSRH #TATAIPL #IPL2025",2025-04-17 18:56:17+00:00,in,5,0,0,RT Match 33 146 Pat Cummins to Hardik Pandya 4 runs Mumbai Indians 1374 MIvSRH TATAIPL IPL2025,Negative,0.2811661958694458,2025-04-17
1912943164358607100,"SRH is not SRHing…

#RohitSharma𓃵 #IPL2025 #SRHvMI",2025-04-17 18:56:05+00:00,en,0,0,0,SRH is not SRHing RohitSharma𓃵 IPL2025 SRHvMI,Negative,0.5225105285644531,2025-04-17
1912943155630010569,"மும்பை ஆடுகளம்  எங்களுக்கு பேட்டிங் செய்ய கடினமாக இருந்ததாக சன்ரைசர்ஸ் கேப்டன் பாட் கம்மின்ஸ் புகார்  

More Details: https://t.co/srTImRLzcV

#IPL2025 #IPLwithMykhel #PatCummins #WankhedeStadium #SRHvsMI #IPLTeamFocus #MKTamil https://t.co/SBYvORaLUZ",2025-04-17 18:56:03+00:00,ta,0,0,0,மமப ஆடகளம எஙகளகக படடங சயய கடனமக இரநததக சனரசரஸ கபடன பட கமமனஸ பகர More Details IPL2025 IPLwithMykhel PatCummins WankhedeStadium SRHvsMI IPLTeamFocus MKTamil,Neutral,0.24747492372989655,2025-04-17
1912943136739152104,RT @ThePapareSports: Sri Lankan all-rounder @dasunshanaka1 is set to join Gujarat Titans for the remainder of Indian Premier League 2025.…,2025-04-17 18:55:59+00:00,en,9,0,0,RT Sri Lankan allrounder is set to join Gujarat Titans for the remainder of Indian Premier League 2025,Positive,0.2554677426815033,2025-04-17
1912943120662335971,"Orange Cap Leader after MI Vs SRH Match

Nicholas Pooran Lucknow Super Giants 7 Innings 357 Runs

Sai Sudharsan Gujarat Titans 6 Innings 329 Runs

Mitchell Marsh Lucknow Super Giants 6 Innings 295 Runs

#ipl2025 #ipl #cricket #SandeshNews https://t.co/tA8pBUJVsY",2025-04-17 18:55:55+00:00,en,0,0,1,Orange Cap Leader after MI Vs SRH Match Nicholas Pooran Lucknow Super Giants 7 Innings 357 Runs Sai Sudharsan Gujarat Titans 6 Innings 329 Runs Mitchell Marsh Lucknow Super Giants 6 Innings 295 Runs ipl2025 ipl cricket SandeshNews,Positive,0.3611126244068146,2025-04-17
1912943075665629615,"🚨 Indian Premier League 2025, MI vs SRH 🚨

SUPER SIXES OF THE MATCH
Rohit Sharma

#MIvSRH #MIvsSRH #SRHvsMI #SRHvMI #IPL2025 #TATAIPL2025 #TATAIPL #Mumbai #OneFamily #MumbaiIndians #PlayWithFire #OrangeArmy #sunrisershyderabad #RohitSharma𓃵 #RohitSharma https://t.co/vVpnPUaE1u",2025-04-17 18:55:44+00:00,en,0,0,0,Indian Premier League 2025 MI vs SRH SUPER SIXES OF THE MATCH Rohit Sharma MIvSRH MIvsSRH SRHvsMI SRHvMI IPL2025 TATAIPL2025 TATAIPL Mumbai OneFamily MumbaiIndians PlayWithFire OrangeArmy sunrisershyderabad RohitSharma𓃵 RohitSharma,Positive,0.5298200845718384,2025-04-17
1912943033915678839,"Dale Steyn is surprised that SRH haven't used Nitish Kumar Reddy with the ball, as he is yet to bowl a single over this season 😬❌👀

#IPL2025 #DaleSteyn #NitishKumarReddy #Sportskeeda https://t.co/DdcTOzvD4P",2025-04-17 18:55:34+00:00,en,0,0,6,Dale Steyn is surprised that SRH havent used Nitish Kumar Reddy with the ball as he is yet to bowl a single over this season IPL2025 DaleSteyn NitishKumarReddy Sportskeeda,Neutral,0.24124695360660553,2025-04-17
1912943024549797998,"RT @ItzThanesh: Best Strike Rate for CSK in 2025

MS Dhoni : 158.53

#WhistlePodu #IPL #CSK #IPL2025 https://t.co/cCEyOUkYGq",2025-04-17 18:55:32+00:00,en,273,0,0,RT Best Strike Rate for CSK in 2025 MS Dhoni 15853 WhistlePodu IPL CSK IPL2025,Positive,0.7976253032684326,2025-04-17
1912943005486448808,"RT @rahul_narwar: कैमरामैन IPL मैच में सिर्फ लड़कियों को क्यों दिखाता है लड़कों को क्यों नहीं जानने के लिए वीडियो देखे 🤣🤣

#IPL2025 #IPL #P…",2025-04-17 18:55:27+00:00,hi,143,0,0,RT कमरमन IPL मच म सरफ लडकय क कय दखत ह लडक क कय नह जनन क लए वडय दख IPL2025 IPL P,Negative,0.2579604685306549,2025-04-17
1912942990831866213,"RT @BhakharLosal: Happy Birthday KL Rahul 🎂

You are the most versatile cricketer of this generation 🌐

#MIvSRH #MIvsSRH #SRHvMI #SRHvsMI #…",2025-04-17 18:55:24+00:00,en,1,0,0,RT Happy Birthday KL Rahul You are the most versatile cricketer of this generation MIvSRH MIvsSRH SRHvMI SRHvsMI,Positive,0.8074826002120972,2025-04-17
1912942977292603838,"RT @TrendVirat: His bat doesn’t just swing
It roars 🦁 
Kohli - The six machine 💥 

#IPL2025 #ViratKohli𓃵 https://t.co/4z13frCiPd",2025-04-17 18:55:21+00:00,en,63,0,0,RT His bat doesnt just swing It roars Kohli The six machine IPL2025 ViratKohli𓃵,Negative,0.6526337265968323,2025-04-17
1912942969185063351,"Skipper Hardik Pandya reacts as Mumbai Indians secured a thrilling win over Sunrisers Hyderabad 💙🏏

#HardikPandya #MIvsSRH #IPL2025 #Insidesport #CricketTwitter https://t.co/aMQImwcXf0",2025-04-17 18:55:19+00:00,en,0,0,0,Skipper Hardik Pandya reacts as Mumbai Indians secured a thrilling win over Sunrisers Hyderabad HardikPandya MIvsSRH IPL2025 Insidesport CricketTwitter,Positive,0.4464196264743805,2025-04-17
1912942964437029155,"RT @TrendVirat: His bat doesn’t just swing
It roars 🦁 
Kohli - The six machine 💥 

#IPL2025 #ViratKohli𓃵 https://t.co/4z13frCiPd",2025-04-17 18:55:18+00:00,en,63,0,0,RT His bat doesnt just swing It roars Kohli The six machine IPL2025 ViratKohli𓃵,Negative,0.6526337265968323,2025-04-17
1912942935429271803,"Ishan Kishan's Form Dip Alert
After a fiery 106* to start IPL 2025, Kishan's last 5 innings:
0, 2, 2, 17, 9

Just 30 runs in 5 matches—worry signs for SRH after a ₹11.25 Cr buy!
Time to bounce back, Ishan?

#IshanKishan #SRH #IPL2025 #XCRICBOX #CricketStats #FormSlump https://t.co/MdccNeE1IN",2025-04-17 18:55:11+00:00,en,0,0,1,Ishan Kishans Form Dip Alert After a fiery 106 to start IPL 2025 Kishans last 5 innings 0 2 2 17 9 Just 30 runs in 5 matchesworry signs for SRH after a 1125 Cr buy Time to bounce back Ishan IshanKishan SRH IPL2025 XCRICBOX CricketStats FormSlump,Negative,0.6116697788238525,2025-04-17
1912942925618749858,RT @WasimJaffer14: They're a good team but it just hasn't clicked for them this year. #MIvSRH #IPL2025 https://t.co/oKzuQdZ6jP,2025-04-17 18:55:08+00:00,en,85,0,0,RT Theyre a good team but it just hasnt clicked for them this year MIvSRH IPL2025,Neutral,0.449134886264801,2025-04-17
1912942873458208968,"RT @Sportskeeda: Indian Premier League brand value hits ₹1 lakh crore! 💰🔥

The biggest T20 league in world cricket — well said! 🇮🇳🤝

#IPL20…",2025-04-17 18:54:56+00:00,en,6,0,0,RT Indian Premier League brand value hits 1 lakh crore The biggest T20 league in world cricket well said IPL20,Positive,0.3840925991535187,2025-04-17
1912942860166664399,"Mumbai Indians won by 4 wickets against Sunrisers 

#MIvSRH #MumbaiIndians #SRHvsMItickets #IPL2025 #iplisipling #IPLonJioStar #rohitsharma #hardikpandya #suryakumaryadav https://t.co/SiWLs44TAB",2025-04-17 18:54:53+00:00,en,0,0,1,Mumbai Indians won by 4 wickets against Sunrisers MIvSRH MumbaiIndians SRHvsMItickets IPL2025 iplisipling IPLonJioStar rohitsharma hardikpandya suryakumaryadav,Negative,0.3520234525203705,2025-04-17
1912942854906982644,RT @IPL: Match 33. Mumbai Indians Won by 4 Wicket(s)  https://t.co/8baZ67XxKu #MIvSRH #TATAIPL #IPL2025,2025-04-17 18:54:52+00:00,en,8,0,0,RT Match 33 Mumbai Indians Won by 4 Wickets MIvSRH TATAIPL IPL2025,Positive,0.21649529039859772,2025-04-17
1912942820392046778,"मुंबईने अखेरच्या क्षणी केलेली ती चूक भोवली; जिंकूनही काहीच फायदा नाही! असं काय झालं?

https://t.co/VfJt9T0qXn

#IPL2025 #MI #SRH #MumbaiIndians #HardikPandya #RohitSharma",2025-04-17 18:54:43+00:00,mr,0,0,0,मबईन अखरचय कषण कलल त चक भवल जकनह कहच फयद नह अस कय झल IPL2025 MI SRH MumbaiIndians HardikPandya RohitSharma,Negative,0.435779869556427,2025-04-17
